id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
681213544,Rawicz,rawicz,Stare Miasto,Wielkopolskie,wielkopolskie,"Mieszkanie na wynajem , Rawicz centrum",900.0,PLN,,no,kamienica,33.5,one,
678838078,Zduny,zduny_99825,,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie,1200.0,PLN,,yes,blok,46,three,
765468071,Koło,kolo,,Wielkopolskie,wielkopolskie,"Nowe mieszkanie , bezczynszowe",1900.0,PLN,,yes,pozostale,63.03,two,
765466707,Poznań,poznan,Rataje,Wielkopolskie,wielkopolskie,"os. Piastowskie, kawalerka po generalnym remoncie, piękny widok",1400.0,PLN,,yes,blok,26,one,
766006514,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,WYNAJMĘ mieszkanie 2 pokojowe 50m2 Poznań - Łazarz,2200.0,PLN,3,yes,blok,50,two,680
764282488,Poznań,poznan,Naramowice,Wielkopolskie,wielkopolskie,Przestronne 4-pokojowe mieszkanie do wynajęcia,2500.0,PLN,3,yes,apartamentowiec,100,four,1200
764792190,Gniezno,gniezno,,Wielkopolskie,wielkopolskie,do wynajęcia piętro domu,1500.0,PLN,1,yes,wolnostojacy,90,three,1500
765464269,Słupca,slupca,,Wielkopolskie,wielkopolskie,Kawalerka do wynajęcia - Słupca,1000.0,PLN,2,yes,blok,25,one,400
765460439,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Kawalerka w samym centrum!Obok Starego Rynku,1450.0,PLN,Parter,yes,kamienica,30,one,460
765459727,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,Centrum - kawalerka 32m2 - umeblowana 1200zł + media,1200.0,PLN,1,yes,kamienica,32,one,28
765459854,Poznań,poznan,Ławica,Wielkopolskie,wielkopolskie,*w pełni umeblowane* miejsce w hali garaż.,2500.0,PLN,3,yes,blok,45,two,350
765459787,Leszno,leszno,,Wielkopolskie,wielkopolskie,Mieszkanie umeblowane do wynajęcia od zaraz !!!,1500.0,PLN,3,yes,blok,28,two,0.1
737135664,Jarocin,jarocin,,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie na os. Nowy Świat w Jarocinie,2200.0,PLN,2,yes,apartamentowiec,60,two,180
698814257,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,Kawalerka bez dodatkowych oplat! Ul. Traugutta,2100.0,PLN,2,yes,kamienica,30,one,1
765458546,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,"Rynek Łazarski - 27,6m2 - 1150zł + tylko media",1150.0,PLN,2,no,kamienica,27.6,one,177
762588778,Kępno,kepno,,Wielkopolskie,wielkopolskie,Nowe mieszkanie Wierzbowa,2200.0,PLN,1,yes,szeregowiec,60,three,400
765456030,Wągrowiec,wagrowiec,,Wielkopolskie,wielkopolskie,Mieszkanie z ogródkiem,2000.0,PLN,Parter,yes,blok,43,two,550
765768762,Poznań,poznan,Jeżyce,Wielkopolskie,wielkopolskie,Słonecznie mieszkanie 2-pok. Jeżyce | Pets friendly,2470.0,PLN,3,yes,blok,38.9,two,500
763942707,Kępno,kepno,,Wielkopolskie,wielkopolskie,"Nowe wyposażone mieszkanie z pięknym widokiem - 41m2, 2 pokoje",1900.0,PLN,3,yes,blok,41,two,490
764015767,Poznań,poznan,Warszawskie,Wielkopolskie,wielkopolskie,Wynajmę 2-pokojowe mieszkanie przy ulicy Krańcowej w Poznaniu,2200.0,PLN,9,yes,apartamentowiec,39.5,two,318
687267412,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Piękna kawalerka z antresolą Centrum ul. Kopernika kamienica winda,1800.0,PLN,4,yes,kamienica,26,one,820
765448793,Oborniki,oborniki,,Wielkopolskie,wielkopolskie,Mieszkanie na wynajem,1500.0,PLN,4,yes,blok,46,two,450
765448335,Poznań,poznan,Piątkowo,Wielkopolskie,wielkopolskie,Pokój jednoosobowy w Poznaniu,820.0,PLN,1,yes,blok,9,four,300
765447472,Pleszew,pleszew,,Wielkopolskie,wielkopolskie,wynajem mieszkania,1100.0,PLN,1,no,kamienica,60,two,450
765447408,Gułtowy,gultowy,,Wielkopolskie,wielkopolskie,Mieszkanie 53m Glutowy,1300.0,PLN,Parter,yes,blok,53,two,800
756368212,Lipno,lipno_100539,,Wielkopolskie,wielkopolskie,Mieszkanie Pracownicze 3 os. wolne od zaraz - wynajem na min. miesiąc!,1500.0,PLN,2,yes,pozostale,44,two,780
765446837,Ostrów Wielkopolski,ostrow-wielkopolski,,Wielkopolskie,wielkopolskie,kawalerka dobra lokalizacja,800.0,PLN,4,yes,wolnostojacy,33,one,500
765445324,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,Marcelińska Piękne 2-Poziomowe 4 Pokoje Garaż Komórka W Cenie Od 1.08,4000.0,PLN,2,yes,apartamentowiec,94,four,600
765441909,Turek,turek,,Wielkopolskie,wielkopolskie,"Mieszknie na wynajem 38m2, 2 pokoje, balnon od zaraz",1100.0,PLN,Parter,yes,blok,38,two,1
754168292,Konin,konin,,Wielkopolskie,wielkopolskie,2 pokojowe częściowo umeblowane mieszkanie (42 m2) (najem okazjonalny),1400.0,PLN,2,no,blok,42,two,200
765865346,Krzyż Wielkopolski,krzyz-wielkopolski,,Wielkopolskie,wielkopolskie,Duża Kawalerka w Krzyżu Wielkopolskim,900.0,PLN,Parter,no,kamienica,34,one,2800
765500596,Kościan,koscian,,Wielkopolskie,wielkopolskie,Umeblowane mieszkanie do wynajęcia od 1.7.2022. Wysoki standard.,1650.0,PLN,3,yes,blok,40,two,2000
765731108,Wilczyn,wilczyn_128251,,Wielkopolskie,wielkopolskie,Do wynajęcia apartament  70 m2  w krainie jezior i lasów,2800.0,PLN,10,yes,wolnostojacy,70,two,700
690236621,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,2-3 pokoje Wynajmę piękne apartamenty Towarowa City Park Wenecjańska,5500.0,PLN,4,yes,apartamentowiec,30,one,660
755307692,Poznań,poznan,Warszawskie,Wielkopolskie,wielkopolskie,Dwu pokojowe mieszkanie do wynajęcia,1850.0,PLN,Parter,yes,blok,36,two,1
765439457,Swarzędz,swarzedz,,Wielkopolskie,wielkopolskie,"Wynajmę mieszkanie [Swarzędz, os. Dąbrowszczaków]",1600.0,PLN,2,no,blok,49,two,350
732822868,Piotrowice,piotrowice_122501,,Wielkopolskie,wielkopolskie,posiadam do wynajęcia,1800.0,PLN,1,yes,kamienica,53,two,1
645884530,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Polecam nową kawalerkę 32 m2 w centrum Poznania -ul. Taczaka,1980.0,PLN,1,yes,kamienica,32,one,500
668435169,Rogoźno,rogozno,,Wielkopolskie,wielkopolskie,Mieszkanie 35m2 kawalerka do wynajęcia,900.0,PLN,2,no,wolnostojacy,35,one,260
616793527,Kalisz,kalisz,,Wielkopolskie,wielkopolskie,3-pokojowe mieszkanie na wynajem w centrum Kalisza,1500.0,PLN,1,yes,blok,53,three,390
765428293,Gniezno,gniezno,,Wielkopolskie,wielkopolskie,ul. Chrobrego - komfortowy apartament w ścisłaym C,1500.0,PLN,4,yes,kamienica,52,two,250
765426449,Września,wrzesnia,,Wielkopolskie,wielkopolskie,"Wynajmę M3 mieszkanie Nowe 64m2, Września ul.Śmidowicz, do negocji",2070.0,PLN,Parter,yes,blok,64,three,1100
765359114,Ostrów Wielkopolski,ostrow-wielkopolski,,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie 2 pok. w doskonałej lokalizacji,1800.0,PLN,1,yes,blok,43.5,two,500
603990211,Boszkowo-Letnisko,boszkowo-letnisko,,Wielkopolskie,wielkopolskie,Wynajem Apartamentów w Boszkowie (ścisłe centrum),300.0,PLN,1,yes,apartamentowiec,50,two,1
764371208,Trzcianka,trzcianka,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,1100.0,PLN,Parter,yes,wolnostojacy,47,two,1
763152722,Kalisz,kalisz,,Wielkopolskie,wielkopolskie,Mieszkanie na Złotych Łąkach z tarasem i balkonem.,1950.0,PLN,2,yes,apartamentowiec,50,two,1
765420524,Poznań,poznan,Jeżyce,Wielkopolskie,wielkopolskie,Kawalerka do wynajecia,1100.0,PLN,2,yes,kamienica,25,one,1
629054581,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,wynajem kawalerki bez czynszowej ! NOWA,1350.0,PLN,Parter,yes,kamienica,19,one,1
624479701,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,wynajem kawalerki BEZ CZYNSZU !,1299.0,PLN,1,yes,kamienica,19,one,1
622279817,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,wynajmę kawalerkę bez czynszową NOWA,1380.0,PLN,1,yes,kamienica,18,one,600
656081487,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,Kawalerka Bez czynszu NOWA Bez Prowizji,1299.0,PLN,Parter,yes,blok,21,one,450
644627722,Wiry,wiry_58435,,Wielkopolskie,wielkopolskie,"Wynajem mieszkania w domku, nowoczesne, reprezentacyjne",2900.0,PLN,Parter,no,wolnostojacy,60,three,350
765417642,Poznań,poznan,Piątkowo,Wielkopolskie,wielkopolskie,"Blisko Kampus UAM, zieleń, rezerwat Żurawiniec",1500.0,PLN,Parter,yes,blok,32,one,550
751350923,Leszno,leszno,,Wielkopolskie,wielkopolskie,Mieszkanie ul. Ostroroga,1600.0,PLN,2,yes,blok,47,two,1
765395950,Poznań,poznan,Rataje,Wielkopolskie,wielkopolskie,Mieszkanie 65m2 Poznań os. Orła Białego,2500.0,PLN,3,yes,blok,65,three,470
765392125,Poznań,poznan,Górczyn,Wielkopolskie,wielkopolskie,mieszkanie na Górczynie 45m,2000.0,PLN,3,yes,blok,45,two,600
764455367,Poznań,poznan,Junikowo,Wielkopolskie,wielkopolskie,Mieszkanie 2-pokojowe Jeleniogórska,2500.0,PLN,Parter,yes,apartamentowiec,48,two,1000
764835462,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie 4 pokojowe! Niezależne pokoje! Bez pośredników,3400.0,PLN,Parter,yes,kamienica,90,four,200
765865705,Poznań,poznan,Rataje,Wielkopolskie,wielkopolskie,"2-pok. niezależne os. Piastowskie, niski blok, dla studentów",1900.0,PLN,1,yes,blok,38,two,390
758600730,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,"Wynajmę mieszkanie 2- pokojowe_Poznań Grunwald, ul. Brzask",2200.0,PLN,4,yes,apartamentowiec,48.6,two,1
765378122,Dzielice,dzielice,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,800.0,PLN,Parter,no,szeregowiec,35,one,590
765376079,Rawicz,rawicz,Stare Miasto,Wielkopolskie,wielkopolskie,Wynajem mieszkanie 2 pokojowe Rawicz blisko rynku,1000.0,PLN,4,no,kamienica,32,two,740
762212759,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie 3 pokojowe w Poznaniu dzielnica Grunwald.,2500.0,PLN,2,yes,blok,44,three,1
765362799,Dzielice,dzielice,,Wielkopolskie,wielkopolskie,Mieszkanie w Dzielicach,800.0,PLN,Suterena,no,szeregowiec,35,one,100
765360880,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,"Wynajem mieszkania Poznań, Górki - 62m2",3500.0,PLN,3,yes,blok,62,three,
765345770,Poznań,poznan,Piątkowo,Wielkopolskie,wielkopolskie,Wynajmę pokój w mieszkaniu studenckim,2000.0,PLN,,yes,blok,62,three,
636895333,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,"mieszkanie z parkingiem Poznań,mejsce na grilla, Dim także Ukraina",1500.0,PLN,,yes,apartamentowiec,47,one,
724177901,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,Poznań Dw.Zachodni - kawalerkę z miejscem postojowym,3250.0,PLN,,yes,apartamentowiec,30,one,
756462605,Czempiń,czempin,,Wielkopolskie,wielkopolskie,Przytulne mieszkanie do wynajęcia,1100.0,PLN,1,yes,wolnostojacy,33,two,350
759780262,Złotów,zlotow,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia 2-pokojowe,2000.0,PLN,4,yes,apartamentowiec,53,two,100
761037155,Konin,konin,,Wielkopolskie,wielkopolskie,WYNAJMĘ domek-bez dodatkowych kosztów za media,3000.0,PLN,Parter,yes,wolnostojacy,60,two,1
520956301,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,"mieszkanie do wynajęcia Poznań kawalerka,komfortowe,od zaraz,umeblowan",1500.0,PLN,1,yes,apartamentowiec,56,one,1
765315756,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,Mieszkanie 2 pok. umeblowane garaż Ułańska,2800.0,PLN,1,yes,blok,52,two,1
765314543,Pyzdry,pyzdry,,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie,400.0,PLN,Parter,no,pozostale,30,one,1
646169689,Konin,konin,,Wielkopolskie,wielkopolskie,Mieszkanie--2pkoje--Wyposażone--Od LIPCA!,900.0,PLN,5,yes,blok,37,two,350
701185586,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,Mieszkanie 2 pokoje Osobna kuchnia,1790.0,PLN,4,yes,blok,46,two,500
701881522,Poznań,poznan,Dębiec,Wielkopolskie,wielkopolskie,"do wynajęcia mieszkanie , umeblowane gotowe",1500.0,PLN,1,yes,apartamentowiec,53,one,1
715931554,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Nowa kawalerka przy ul. Mottego - Łazarz,1800.0,PLN,1,yes,kamienica,22,one,450
677041415,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,"Do wynajęcia mieszkanie Poznań,Dim dla Ukraina możliwe",1500.0,PLN,3,yes,blok,45,one,1
761578114,Turek,turek,,Wielkopolskie,wielkopolskie,"Wynajmę 2'pok. mieszkanie z tarasem, Turek, 1500zł",1500.0,PLN,2,yes,blok,40,two,350
765275208,Kraśnica-Kolonia,krasnica-kolonia,,Wielkopolskie,wielkopolskie,Wynajme 3.pokojowe mieszkanie na Chorzniu,1900.0,PLN,3,yes,szeregowiec,60,three,1
727713141,Poznań,poznan,Naramowice,Wielkopolskie,wielkopolskie,Śliczne mieszkanie - 2 pokoje z dużym balkonem,2050.0,PLN,Poddasze,yes,apartamentowiec,37,two,670
631122229,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Mini kawalerka  Łazarz,1300.0,PLN,1,yes,kamienica,15,one,350
693574249,Koło,kolo,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia w Kole,1200.0,PLN,1,yes,blok,48,three,550
500431902,Poznań,poznan,Dębiec,Wielkopolskie,wielkopolskie,"mieszkanie Poznań umeblowane,dobra lokalizacja blisko markety",1500.0,PLN,Parter,yes,wolnostojacy,46,one,1
651865198,Wolsztyn,wolsztyn,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia Wolsztyn Słowackiego,1400.0,PLN,1,yes,blok,29,two,250
765243152,Poznań,poznan,Naramowice,Wielkopolskie,wielkopolskie,"Mieszkanie 2-pokojowe, Naramowice",2500.0,PLN,1,yes,blok,42,two,400
737329319,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie w centrum Poznania,2100.0,PLN,Parter,yes,kamienica,42,two,447
765221485,Śmigiel,smigiel,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,700.0,PLN,3,no,wolnostojacy,48,one,1
765213237,Poznań,poznan,Łacina,Wielkopolskie,wielkopolskie,Do wynajęcia mieszkanie 2-pokojowe (43m2) Sowia (Polanka),3000.0,PLN,2,yes,apartamentowiec,43,two,500
735432907,Rawicz,rawicz,Osiedle 350 Lecia Rawicza,Wielkopolskie,wielkopolskie,Wynajmę Mieszkanie w centrum Rawicza,1550.0,PLN,Parter,no,kamienica,56,three,300
762597752,Poznań,poznan,Winogrady,Wielkopolskie,wielkopolskie,Mieszkanie oś. Kosmonautów,2200.0,PLN,Parter,yes,blok,33,two,350
754992121,Rawicz,rawicz,Stare Miasto,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,1400.0,PLN,Parter,yes,kamienica,43,one,1
687037283,Poznań,poznan,Piątkowo,Wielkopolskie,wielkopolskie,Mieszkanie 2-pokoje dla studentów os.Sobieskiego,2000.0,PLN,Parter,yes,blok,48,two,380
765470045,Pniewy,pniewy_122631,,Wielkopolskie,wielkopolskie,Wynajmę Mieszkanie,1800.0,PLN,1,yes,blok,40,two,4000
689137270,Kórnik,kornik,,Wielkopolskie,wielkopolskie,Mieszkanie 2 pokojowe na wynajem w pełni umeblowane Kórnik wolne 01.08,2200.0,PLN,Parter,yes,apartamentowiec,39.1,two,165
765862642,Jankówko,jankowko_46045,,Wielkopolskie,wielkopolskie,Bezczynszowe mieszkanie z ogródkiem.,1700.0,PLN,2,no,apartamentowiec,73.65,three,1700
729500134,Pleszew,pleszew,,Wielkopolskie,wielkopolskie,Nowe mieszkanie - Pleszew,1600.0,PLN,5,yes,apartamentowiec,49,two,1
762621198,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,"Nowy apartament, klimatyzacja, garaż, fitness",3498.0,PLN,2,no,apartamentowiec,52.24,two,350
765151527,Wierzbiczany,wierzbiczany,,Wielkopolskie,wielkopolskie,Kawalerka do wynajecia,1600.0,PLN,4,yes,blok,35,one,450
761481037,Leszno,leszno,,Wielkopolskie,wielkopolskie,Nowe mieszkanie do wynajęcia,1500.0,PLN,3,yes,apartamentowiec,35,two,690
761599954,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,Nowoczesne mieszkanie z balkonem do wynajęcia od zaraz ! - 45169/OMW,3900.0,PLN,3,yes,blok,80.1,three,1
689515181,Poznań,poznan,Jeżyce,Wielkopolskie,wielkopolskie,Pokój na wynajem Polna w Poznaniu,800.0,PLN,2,yes,kamienica,12,four,180
750573142,Jarocin,jarocin,,Wielkopolskie,wielkopolskie,Kawalerka Os. Bajkowe Jarocin,1200.0,PLN,2,yes,blok,37,one,250
765099848,Piła,pila,,Wielkopolskie,wielkopolskie,Wynajme mieszkanie.,1100.0,PLN,3,yes,blok,32,one,500
765050405,Poznań,poznan,Komandoria,Wielkopolskie,wielkopolskie,mieszkanie na Smolnej,1500.0,PLN,2,yes,blok,31,one,300
756633833,Rokietnica,rokietnica_14887,,Wielkopolskie,wielkopolskie,Mieszkanie 2 pokojowe z garażem w Rokietnicy,1900.0,PLN,Parter,yes,blok,53,two,460
765460439,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Kawalerka w samym centrum!Obok Starego Rynku,1450.0,PLN,1,yes,kamienica,30,one,300
660507888,Kiekrz,kiekrz,,Wielkopolskie,wielkopolskie,Wynajmę mieszkanie kawalerka os Batorego,1750.0,PLN,Parter,yes,blok,31,one,1
765865346,Krzyż Wielkopolski,krzyz-wielkopolski,,Wielkopolskie,wielkopolskie,Duża Kawalerka w Krzyżu Wielkopolskim,900.0,PLN,2,no,kamienica,34,one,400
725304350,Poznań,poznan,Jeżyce,Wielkopolskie,wielkopolskie,Przytulna kawalerka 5 minut od centrum,1350.0,PLN,1,yes,kamienica,25,one,460
706672676,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,"Kawalerka na Wildzie, blisko centrum,oddzielona kuchnia",1500.0,PLN,6,yes,kamienica,30,one,460
714688843,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,Kawalerka z oddzielonym aneksem kuchennym. Blisko Rynku Wildeckiego,1500.0,PLN,3,yes,kamienica,30,one,280
614082205,Kalisz,kalisz,,Wielkopolskie,wielkopolskie,Wzgórza Kalisza mieszkanie 39 mkw z balkonem,1550.0,PLN,2,yes,apartamentowiec,39,two,242.21
765035443,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Kawalerka w samym sercu Poznania,1400.0,PLN,2,yes,kamienica,30,one,275
765032108,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,Kawalerka Rycerska Poznań,1600.0,PLN,Powyżej 10,yes,blok,25,one,500
707513974,Poznań,poznan,Naramowice,Wielkopolskie,wielkopolskie,"Mieszkanie dla 1-2 osób Naramowice 2 pokoje 43 m2, Os Nove Olendry",2500.0,PLN,1,yes,blok,43.3,two,478.65
765012493,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,MIESZKANIE 4 POKOJOWE na Poznańskim Piątkowie,2400.0,PLN,1,yes,blok,60,four,1000
731706349,Koźmin Wielkopolski,kozmin-wielkopolski,,Wielkopolskie,wielkopolskie,Wynajem pomieszczenia 40m2,1200.0,PLN,4,no,kamienica,40,one,1
764937868,Ostrów Wielkopolski,ostrow-wielkopolski,,Wielkopolskie,wielkopolskie,oddam w najem mieszkanie Wrocławska 11,900.0,PLN,1,no,kamienica,29,one,600
765766519,Poznań,poznan,Winogrady,Wielkopolskie,wielkopolskie,"Mieszkanie 2-pokoje, 55m2, Serbska Wilczak",2500.0,PLN,Parter,yes,apartamentowiec,55,two,480
760907327,Poznań,poznan,Podolany,Wielkopolskie,wielkopolskie,Mieszkanie 3 pokojowe z garażem w świetnej lokalizacji,2600.0,PLN,Parter,yes,blok,56,three,350
765619433,Poznań,poznan,Łazarz,Wielkopolskie,wielkopolskie,2 pokojowe mieszkanie przy Nocnym Targu Towarzyskim,2200.0,PLN,3,yes,blok,40,two,5
764937170,Wierzeja,wierzeja,,Wielkopolskie,wielkopolskie,Wynajme pokoj 2 osobowy,550.0,PLN,1,yes,wolnostojacy,60,two,1
764941300,Ostrów Wielkopolski,ostrow-wielkopolski,,Wielkopolskie,wielkopolskie,oddam w najem mieszkanie 2 pokojowe 43m2 Wańkowicza,1100.0,PLN,3,yes,kamienica,43,two,300
764926698,Kalisz,kalisz,,Wielkopolskie,wielkopolskie,"Do wynajęcia 2 pokojowe mieszkanie, Łódzka 7",1600.0,PLN,1,yes,blok,36,two,550
613923385,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Kawalerka do wynajecia Piekary 33 m,1350.0,PLN,1,yes,apartamentowiec,33,one,500
677866003,Koło,kolo,,Wielkopolskie,wielkopolskie,wynajmę mieszkanie 2 pokoje 1 PIĘTRO balkon Kolejowa !,1300.0,PLN,1,yes,blok,42,two,650
664905358,Poznań,poznan,Winogrady,Wielkopolskie,wielkopolskie,wynajmę 3 pokoje  balkon CENTRUM POZNANIA !,1600.0,PLN,,yes,blok,56,three,650
758701156,Koło,kolo,,Wielkopolskie,wielkopolskie,"wynajmę apartament  107m2 ,  2 POZIOMY,  BALKON,  parking",1800.0,PLN,,yes,apartamentowiec,107,four,400
709195233,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Kawalerka z osobną kuchnią na Rybakach 30 m2,1600.0,PLN,,yes,kamienica,30,one,250
764920232,Grodzisk Wielkopolski,grodzisk-wielkopolski,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,1700.0,PLN,,yes,blok,40,two,
759780262,Złotów,zlotow,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia 2-pokojowe,2000.0,PLN,4,yes,apartamentowiec,53,two,100
765494279,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,2700.0,PLN,3,yes,kamienica,60,three,680
765987358,Kępno,kepno,,Wielkopolskie,wielkopolskie,Wynajmę kawalerkę,1000.0,PLN,1,yes,blok,25,one,150
764915051,Kalisz,kalisz,,Wielkopolskie,wielkopolskie,Komfortowe mieszkanie 3 pokojowe Dobrzec,2350.0,PLN,1,yes,blok,61,three,200
752540081,Września,wrzesnia,,Wielkopolskie,wielkopolskie,kawalerka  ul. Pilska,1400.0,PLN,2,yes,blok,34.5,one,960
764910892,Poznań,poznan,Rataje,Wielkopolskie,wielkopolskie,"wysoki standard z balkonem, osobna kuchnia",1600.0,PLN,2,yes,apartamentowiec,30,one,10
764902089,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Wyjątkowy apartament przy Starym Rynku! ID - 45247/OMW,3300.0,PLN,1,yes,kamienica,130,two,510
764900827,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,CENTRUM 2 pokoje po remoncie,2500.0,PLN,Parter,yes,kamienica,30,two,280
764892534,Jarocin,jarocin,,Wielkopolskie,wielkopolskie,Mieszkanie do wynajęcia,1300.0,PLN,4,yes,blok,42,two,660
764900007,Konin,konin,,Wielkopolskie,wielkopolskie,"2-pokojowe, parter, 11-listopada, PO REMONCIE",1500.0,PLN,Parter,yes,blok,39.04,two,1
764899058,Poznań,poznan,Winogrady,Wielkopolskie,wielkopolskie,Mieszkanie lub pokoje wynajmę bezpośrednio Winogrady Poznań,590.0,PLN,1,yes,blok,65,four,550
764899347,Września,wrzesnia,,Wielkopolskie,wielkopolskie,wynajmę mieszkanie Września ul. Koszarowa,1000.0,PLN,3,no,blok,43.41,two,650
683301807,Poznań,poznan,Ogrody,Wielkopolskie,wielkopolskie,"Wynajmę, 3 pokoje, 2 łazienki, Poznań, Bolesława Chrobrego, Piątkowo,",2500.0,PLN,4,yes,blok,57,three,500
763800647,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,Mieszkanie na wynajem Poznań BEZ PROWIZJI,2450.0,PLN,2,yes,blok,105,four,150
763942707,Kępno,kepno,,Wielkopolskie,wielkopolskie,"Nowe wyposażone mieszkanie z pięknym widokiem - 41m2, 2 pokoje",1900.0,PLN,3,yes,blok,41,two,650
765942832,Poznań,poznan,Chartowo,Wielkopolskie,wielkopolskie,Mieszkanie dla Studentów Poznań Nowe Miasto,2500.0,PLN,6,yes,blok,64,three,550
761908241,Czarnków,czarnkow,,Wielkopolskie,wielkopolskie,mieszkanie do wynajęcia,1600.0,PLN,Parter,yes,blok,48,two,300
758715685,Rogoźno,rogozno,,Wielkopolskie,wielkopolskie,2 pokoje wysoki parter,1200.0,PLN,Parter,no,blok,50,two,1
764889591,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,"Nowa, funkcjonalna kawalerka na Wildzie",1700.0,PLN,2,yes,kamienica,20,one,1
762274094,Poznań,poznan,Winogrady,Wielkopolskie,wielkopolskie,2 pokoje 48 m² Księcia Mieszka I Winogrady Poznań,2200.0,PLN,7,yes,blok,48,two,480
764879593,Trzcianka,trzcianka,,Wielkopolskie,wielkopolskie,mieszkanie 51 m2 ul Kościuszki,1000.0,PLN,2,yes,blok,51,two,1100
764880978,Poznań,poznan,Ogrody,Wielkopolskie,wielkopolskie,Przestronne 2-pokojowe mieszkanie na Ogrodach 47m²,1900.0,PLN,3,yes,blok,47,two,2300
